time,open,high,low,close,Plot,Volume
1648474200,353.17438557,358.74709878,351.92617643,358.6488146,34.850457271131205,56833866
1648560600,362.57035352,365.45008011,359.77908271,364.82106133,34.76892218740137,68072955
1648647000,362.93891921,364.61466454,359.29749021,360.7914098,34.978650773378995,68757710
1648733400,360.93883608,361.29265914,355.47423546,356.31947944,35.09026937571165,67011405
1648819800,356.58484674,357.37112021,352.43725419,355.64131858,34.684848137141536,54527761
1649079000,356.48656256,362.97331868,356.22119526,362.96349026,34.83389672710677,45950171
1649165400,361.49905592,362.21653046,353.75426225,354.9041872,34.76562788750553,62738661
1649251800,349.54769919,350.65831046,344.54503424,347.1987072,34.623540130794204,90077072
1649338200,346.19620853,350.23568847,342.70712001,348.02429434,34.55905186921612,63777373
1649424600,346.27483587,347.03162409,342.52038006,343.15922725,34.56604023868818,61956094
1649683800,338.89369368,339.81756501,334.69204483,335.04095368,34.53352956921767,66107401
1649770200,339.82739342,341.72427817,332.23494024,333.62566144,34.43996251941584,72790215
1649856600,333.96965608,341.46873929,333.24235312,340.40727011,34.44597920124969,61367755
1649943000,340.49572587,341.01663205,332.40693756,332.62316276,34.452116230625435,73519367
1650288600,331.56169358,335.18837996,330.02944316,332.87870164,34.44974144582379,58560555
1650375000,332.23002603,340.89869103,331.1980421,340.31881434,34.34525846622451,56515684
1650461400,341.13457307,341.59650873,334.12691077,335.35546307,34.18517889264779,65500022
1650547800,339.26717358,341.9011897,327.48289996,328.4165997,34.050869273542645,75801008
1650634200,328.5738544,329.80240669,319.38428322,319.81673363,33.98977995843266,82562145
1650893400,318.17538776,324.2395219,316.89769338,323.92501251,33.958556802498954,101755856
1650979800,321.85121623,322.03795618,311.41835014,311.69846006,33.81338979572339,105819629
1651066200,311.79674424,317.3399722,309.59517853,311.32498016,33.71258891925132,111204164
1651152600,316.32764511,324.22969348,312.07193996,322.38195083,33.34910364752333,99449957
1651239000,318.14590251,321.61041998,307.23635812,307.87520532,33.11438933409491,91977859
1651498200,307.46241175,313.25135016,304.3320605,313.01546812,32.860685137635166,115511770
1651584600,313.03512496,315.65931266,310.55836353,313.34963435,32.89819958269281,78185527
1651671000,313.83122685,324.62283021,308.50520693,323.94466935,32.97462948592709,116083395
1651757400,319.59068001,319.66930736,304.30748945,307.62949486,33.13548954277117,154607447
1651843800,305.61466909,309.6836343,299.86995856,303.94383797,32.88181988422405,139572805
1652103000,298.27284057,304.04084446,290.64598792,292.05145175,32.79914148220687,113387342
1652189400,299.28516766,300.51371996,291.48140348,295.59951078,32.710900975879326,124124550
1652275800,293.31931772,298.87237409,285.95783236,286.8325616,32.67292178828662,140326148
1652362200,282.51788593,290.67547318,280.05095292,286.15440073,32.71685373110554,120910850
1652448600,290.64598792,297.80009365,289.03658441,296.75926414,32.57817048426278,83684931
1652707800,294.99997726,297.07377353,292.03179491,293.31931772,32.6535138392965,59190432
1652794200,299.22619715,301.29999343,295.39311399,300.91668511,32.719507408500604,62715293
1652880600,296.36612741,297.06394511,284.87670634,286.14457231,32.85925847737759,79477109
1652967000,284.32631491,289.33880828,282.64565537,284.61133904,32.75987443841212,79920709
1653053400,288.10042756,288.75893159,275.40211104,283.72678139,33.01033832031564,91764174
1653312600,284.77842216,288.82773052,282.36063124,288.44442221,33.00884917470546,63648400
1653399000,283.18130417,283.90369292,277.40710838,282.31148915,33.18867795024171,73491124
1653485400,280.80774114,288.35596644,280.60134435,286.26251333,33.35313083735948,67144548
1653571800,285.45658302,295.75676547,285.17155889,294.19404695,33.23756483412071,59462231
1653658200,297.34896925,303.94383797,297.23102823,303.79641169,33.184171704316,66985596
1654003800,303.76692644,305.98814899,299.10825613,302.99048139,33.31404918362828,60968330
1654090200,305.14290501,307.28550021,298.51855103,300.749602,33.14949647041252,65341653
1654176600,299.61933389,309.16272812,298.19431151,308.98581659,32.992807657720995,59291333
1654263000,303.72761277,305.14290501,299.68813282,300.94617037,33.13516166390657,60914684
1654522200,305.41810073,306.99064766,300.3761221,301.94866904,33.003695735714764,51785013
1654608600,298.59717838,305.33947338,297.49501954,304.55319991,32.94670638732578,44900292
1654695000,303.7472696,306.37145731,301.50639022,302.36146261,32.84491182491798,38342062
1654781400,300.66114624,303.7472696,294.09576277,294.26284588,32.78833255759603,55900475
1654867800,288.61150532,289.81057236,283.43586021,283.88403609,32.692934008021425,85963456
1655127000,274.95000379,277.49556415,269.8195694,270.68447022,32.57066456448043,94442009
1655213400,272.89586435,273.87870619,268.64753051,271.17589114,32.27815067713716,64697521
1655299800,274.62075178,281.90852399,271.86388042,277.94767139,32.19567970491103,86051428
1655386200,270.86138175,271.32331741,264.65964976,266.73344604,32.52171864086949,81910297
1655472600,267.50989109,272.43392869,265.87041262,269.9768241,32.72257936622698,82703402
1655818200,274.4941853,279.12242807,274.38586472,276.78861203,32.52646222964938,51633741
1655904600,274.26769682,280.8260153,273.66701,276.38487171,32.5689249132235,67472924
1655991000,278.88609226,281.35777085,276.03036801,280.50105357,32.414177213815286,57457796
1656077400,283.3469305,290.53547778,283.11069318,290.1120428,32.391288251887495,58422262
1656336600,291.48082098,292.05186736,286.84273089,287.9850206,32.55708691344098,54151452
1656423000,288.52662347,291.13616461,279.02395482,279.21105399,32.60025379110569,61867060
1656509400,279.07319144,280.9835725,276.55227623,279.46708444,32.42482770488138,57302726
1656595800,276.46365031,279.6089844,271.56952977,276.00082603,32.33687136151603,79313580
1656682200,274.6911318,278.21647416,272.80044539,277.82258116,32.269619550391134,56675107
1657027800,274.060903,282.69700705,272.52481877,282.57883915,32.26078261050208,61829272
1657114200,282.96288483,286.50792184,281.22975562,284.39074696,32.0001268193722,63194715
1657200600,285.20807494,291.18540123,285.20807494,290.47639383,31.92199219658329,56620114
1657287000,287.62066957,292.21937036,286.67532637,290.84074485,31.93123618086621,59895478
1657546200,288.40845557,288.63494405,283.74082351,284.62708276,31.97920421547625,55273920
1657632600,285.88754036,287.81761607,280.26471777,281.86983175,31.68584390070775,55797088
1657719000,276.31594043,283.65219758,275.74479558,281.28883957,31.791513855837277,73939418
1657805400,278.66945111,283.16967865,275.52815443,282.29326673,31.8450348701877,63741837
1657891800,285.30654819,287.52219632,283.68173956,287.41387574,31.62542090973026,63818149
1658151000,290.22036338,291.63837818,283.79990746,284.98158646,31.815228627752642,59519581
1658237400,288.63494405,294.04112549,287.01998274,293.74570574,31.830693170759933,55172640
1658323800,294.16914072,299.59501681,293.38421044,298.40349048,31.939051267668678,67769430
1658410200,298.86631476,302.74123716,296.18784235,302.68707687,31.90808269096226,55049363
1658496600,301.75158099,303.8392139,295.53299523,297.37936868,31.88405077104904,57127715
1658755800,297.40891065,297.88158225,293.66692714,295.68562877,32.00561825012278,40582381
1658842200,293.97219422,294.22822467,289.05837902,289.875707,32.04278359092633,50074122
1658928600,294.47440779,303.82936657,293.90326294,302.12577934,31.906893380388674,69304364
1659015000,301.90913819,305.65752247,298.12284172,305.07997685,32.04233781651846,55139941
1659101400,306.63093055,311.55951672,305.19912949,310.6437155,32.07752331591201,57501043
1659360600,308.86134967,313.94256938,307.75844926,310.45661632,31.918098941968132,46358833
1659447000,308.14249494,313.68161527,307.07908231,309.53096777,32.14096632401165,48676501
1659533400,311.22470767,318.78656704,311.16562372,317.960278,31.98779450979043,53735729
1659619800,318.0390566,319.76233848,315.87264509,319.44722408,31.913911428873252,38973659
1659706200,314.31676773,318.88592655,313.52898173,316.83768294,32.03610011798259,53893972
1659965400,317.7633315,321.48562036,314.33646238,315.81356114,31.86198846711241,44066297
1660051800,313.90318008,314.15921053,310.6043262,312.23898215,31.889191879209967,39764220
1660138200,319.63432325,321.24928456,317.14304849,320.95386481,31.92425996546251,51459564
1660224600,323.2926045,325.3162298,318.42310227,319.13210968,32.19983465726211,45897650
1660311000,321.19512427,325.53779461,320.1366353,325.34577177,32.169631439206135,40928379
1660570200,324.39058124,328.47249442,324.37088659,327.97500756,32.08067734845785,38266614
1660656600,326.98535139,329.31513002,324.13455079,327.2069162,31.981376498032866,41186864
1660743000,324.04592487,326.36989357,321.37729978,323.47478001,31.945709854536837,47842155
1660829400,323.42554339,325.44424502,321.80073476,324.25271869,31.865048182896867,41937172
1660915800,321.19020061,321.84997138,317.16264467,317.93073602,31.70771230880932,51770570
1661175000,313.63730231,313.87363811,308.74318177,309.56050974,31.58595967518758,51098890
1661261400,309.32417394,312.16020355,308.54623526,309.30447929,31.414048682945147,39497074
1661347800,308.82196037,312.03218833,308.21142621,310.20058587,31.48435345821293,38057059
1661434200,311.99279903,315.70524056,310.93687036,315.68554591,31.46338459477559,38098255
1661520600,315.39012616,316.60134714,302.65753489,302.74616082,31.562473537548016,69047740
1661779800,299.96921516,302.52951967,298.64967361,299.76242134,31.48035619499334,48321851
1661866200,301.42661927,302.04700074,293.88356829,296.42417815,31.39298456411036,51184500
1661952600,299.34883368,300.25478759,294.59257569,294.70089627,31.41296045683307,50044041
1662039000,292.18982838,295.20310984,288.47738685,294.82891149,31.12704389190621,57990745
1662125400,297.72402505,299.11249788,289.03868437,290.663493,31.02515261553449,64666839
1662471000,291.14601193,292.07166048,286.42914324,288.5758601,30.986536401587415,57005444
1662557400,289.05837902,295.40990367,288.79250125,294.40547652,30.82121029755727,49260381
1662643800,292.31784361,297.26120078,290.93921811,295.9318119,30.879771488704336,55649821
1662730200,298.20654398,302.90371802,295.93269816,302.40150444,30.87975938851049,56125215
1662989400,303.78997727,306.33058713,303.47486287,305.99577808,31.04504758526509,45905737
1663075800,297.1922695,298.39364316,288.31490598,289.21593622,31.13305733351599,79562172
1663162200,290.36314959,292.39662221,288.58570742,291.51036296,30.890177430145137,54907198
1663248600,289.58028725,292.00272921,285.04067041,286.65563172,30.91071703882886,65299411
1663335000,283.32723585,285.29670086,281.2592976,284.90280786,30.90250164232574,79920391
1663594200,282.23783536,287.27885367,282.17864532,287.12101357,30.92446710485139,52613831
1663680600,284.59557191,287.14074358,282.51405554,284.83233207,30.889785221867243,51271117
1663767000,285.68072262,289.98186545,279.59401362,279.73212372,30.76031811149129,82930963
1663853400,278.1931827,279.20927837,275.05117814,276.28923645,30.399425113508048,62757073
1663939800,273.80325482,274.09920502,268.34790624,271.7907935,30.39293857383675,74815189
1664199000,271.31727319,275.71706608,269.86711724,270.66618276,30.19555946766802,71176694
1664285400,274.05974499,276.42734655,268.4366913,270.77469783,30.02363776541943,69780115
1664371800,270.75496782,277.45330722,269.26041934,276.16099137,29.94910986134157,79652140
1664458200,272.13606873,272.52080398,265.21083418,268.19993114,30.07101296752271,81215957
1664544600,267.3712706,271.47511329,263.49432305,263.65216315,30.208773328275353,78482378
1664803800,265.43772933,271.44551827,263.91851833,269.83752222,30.03886983758727,61267449
1664890200,275.22381575,279.03170826,275.22381575,278.32142779,30.30809699944506,66696931
1664976600,274.52340029,279.97874888,271.70200844,278.17345269,30.520399735993,55766318
1665063000,277.16722203,280.34375412,275.65787604,275.98342125,30.399283187140778,53489411
1665149400,271.30740818,271.43565327,264.12568347,265.46732435,30.250104197177148,71354674
1665408600,265.66462448,266.05922474,260.08103081,262.8136376,30.14482616379704,60392990
1665495000,261.1267215,264.01716839,257.50626412,259.20304523,30.03028645171213,66522509
1665581400,259.84427065,261.77781192,258.41384471,259.11426017,29.990576889802636,50580179
1665667800,251.71550532,266.52288004,250.82765473,265.19110417,29.9585987809862,112894068
1665754200,267.53897571,268.1407411,256.62827854,257.22017893,30.06924024062702,77244302
1666013400,263.23783288,266.59193509,263.13918282,265.71394951,29.953163075365968,64576452
1666099800,272.79702416,273.4678446,265.11218411,267.81519589,30.15192651986852,69780995
1666186200,266.28611988,269.98549731,264.45122868,266.83856025,30.108923244500794,53115405
1666272600,265.94084466,271.12983807,264.30325358,265.47718935,29.947699136336652,60605496
1666359000,264.36244362,272.2435973,263.22165427,271.70200844,29.980231215825295,77897694
1666618200,271.96836362,275.62828102,268.29858121,274.6911054,30.10050343973714,63963569
1666704600,275.63814603,280.75808439,274.14853005,280.37334914,30.04296622876464,59014494
1666791000,274.70097041,280.14645399,273.68487474,274.17812507,30.230477928540207,63898246
1666877400,273.05351433,274.52290704,268.66358645,269.18643179,30.458268691463033,57760302
1666963800,268.55507137,277.89525951,268.38736626,277.4237122,30.33635751961923,62651312
1667223000,275.15476071,275.98342125,272.26431381,274.19785508,30.25036461706076,47741952
1667309400,277.69499988,278.26223775,271.031188,271.39619324,30.09328731101539,45895897
1667395800,271.36659822,274.45434525,262.02443709,262.09349213,30.20487194209095,79803142
1667482200,259.4595354,260.92942137,256.58881852,256.97355377,30.108067587073187,70038903
1667568600,261.94551703,263.01093773,255.58258786,261.10699148,29.989529550208598,78313213
1667831400,262.16254718,264.52028372,260.01197576,263.97770837,30.3888009557181,47333828
1667917800,265.50678437,269.16670178,261.93565203,265.90138463,30.40921681427527,63213785
1668004200,264.14541348,264.934614,259.47926541,259.7653506,30.510102703614542,64862129
1668090600,272.28404382,279.22900839,270.15320242,278.93305819,30.46647644588278,99256693
1668177000,278.74562307,284.74354701,277.39411718,284.07272657,30.984954285606598,66961751
1668436200,282.00107521,285.31078488,280.60024429,281.58674493,31.31122273182686,55080048
1668522600,288.26535432,289.30118,282.10959028,285.48342249,31.28342151294258,73985372
1668609000,283.5104212,285.57595625,280.75808439,281.58674493,31.441488536492432,48859804
1668695400,277.08830198,282.45378035,276.93046188,280.96524953,31.393863882670132,55462076
1668781800,284.00367152,284.10232159,278.50994806,280.97511453,31.246470995209513,53588631
1669041000,279.57428361,280.73835438,277.24614208,278.08466763,31.24994460930596,40083527
1669127400,278.82454312,282.24770037,276.67397171,282.08986026,31.040642795137572,41873444
1669213800,282.10959028,285.55247754,281.93202016,284.92111712,31.18641154161591,46389967
1669386600,283.31312107,284.02340153,282.55351557,283.04676589,31.486704980735023,15498797
1669645800,281.05403458,283.08622592,277.95642255,278.89359816,31.13611439118291,38877045
1669732200,279.12049331,279.52495858,275.40138587,276.78248678,31.01765698562587,35618878
1669818600,277.04884195,289.50834514,276.19058639,289.39983006,31.05793790906666,74718088
1669905000,289.72537528,291.75756661,286.95330846,289.7549703,31.20493690166036,51547332
1669991400,284.64489694,289.48861512,284.46732683,288.60076454,31.538803195486167,53583172
1670250600,286.46005813,287.74250898,282.28716039,283.75704636,31.60960045035918,41482121
1670337000,283.59920626,283.73731635,276.47173907,277.8775025,31.435255161421008,53937605
1670423400,276.68383671,278.75548807,275.01674927,276.74302675,31.334601342898573,45614254
1670509800,278.10439765,280.99484454,276.01301627,280.0182089,31.466094139799075,42594913
1670596200,278.99224823,281.78404506,277.78871744,278.23264273,31.494182549299552,47860487
1670855400,278.41021285,281.78404506,277.36452216,281.72485502,31.53903491909786,35732518
1670941800,292.6454172,292.86737984,282.05040024,284.75341201,31.451589580916526,80667675
1671028200,284.16151162,287.4761538,279.36711848,282.64230063,31.658931872006136,64984432
1671114600,278.51872792,279.18954836,271.9486336,273.15216439,31.748765836914693,60554119
1671201000,272.47147895,274.02028496,268.92994162,270.54780268,31.60583499234301,68300351
1671460200,270.82014655,270.9091443,265.50005896,266.74602743,31.59052689248184,44167920
1671546600,265.56927943,268.29854369,263.97720861,266.53836602,31.56638502548145,51064199
1671633000,267.58656171,271.72001266,266.73613879,270.40482373,31.778577276648992,46394694
1671719400,267.36901166,267.5024094,259.53226554,263.78932447,31.51454475342345,60278377
1671805800,262.51369009,265.05507022,260.59529419,264.38264279,31.514773298343762,39373584
1672151400,263.76954719,263.87832222,260.10086226,260.64473738,31.55161537276218,38009005
1672237800,260.2393032,262.51369009,256.83761151,257.20349114,31.5062052384739,47139043
1672324200,260.03164179,264.42714166,259.32954844,263.47288804,31.34674142089341,45893567
1672410600,260.68429194,263.44322212,259.369103,263.31466982,31.447062714830423,37858277
1672756200,265.65827718,267.14651729,259.21088478,261.53471486,31.059138947146344,42335325
1672842600,263.67066081,264.47164054,259.60643033,262.78068333,31.265679309806973,47754861
1672929000,261.09961476,261.26772162,258.35057322,258.66700965,31.22255610861004,45396744
1673015400,260.41729869,266.93391156,257.44081846,265.80660676,31.09547392867344,54659739
1673274600,267.8140004,272.22433324,266.91413428,267.52722988,31.397739189494242,45568676
1673361000,266.48892282,269.90050315,265.97471361,269.79172813,31.598976124263558,35247763
1673447400,270.86958974,274.56794059,270.07849865,274.45916557,31.59204428667831,44077036
1673533800,275.02281797,276.98076842,270.69159425,275.94246137,31.655553628137223,60599953
1673620200,273.42085851,278.08730709,273.0846448,277.84107999,31.929085067547334,44802936
1673965800,277.64330721,279.70014405,276.46754808,278.40473239,31.94621668448608,36269738
1674052200,279.95724866,281.51965356,274.57782923,274.78549064,32.0166993814976,47754549
1674138600,273.14397663,274.28611439,270.83992383,272.08589229,31.95893352868324,44150436
1674225000,273.70762903,279.86825091,272.63965606,279.53203719,32.01094934710364,60613606
1674484200,280.38246012,286.97818209,279.58148039,285.74210226,31.982713685502556,52799905
1674570600,284.11047689,286.32553194,283.58637904,285.15867258,31.90222474094935,44875146
1674657000,280.60989881,285.14878394,278.0487414,284.52579971,32.02404772995922,50872022
1674743400,287.9769346,290.25132148,285.3060133,290.07332599,31.927266334536043,51596335
1674829800,288.74824841,294.9385362,288.62958475,292.96080847,31.88588255494427,56441939
1675089000,289.6678918,291.10174441,286.66174566,287.03751392,31.824816419159966,49405833
1675175400,287.07706848,291.43795812,286.96829345,291.33907173,31.75381287788072,46705106
1675261800,291.13141032,300.05096238,289.04490757,297.56891408,32.05691645450216,67562173
1675348200,304.14485878,310.18681699,303.31421313,308.24864382,32.171368405935,83070628
1675434600,301.54414682,308.91118261,301.14860127,302.77033801,32.089246756018596,76170804
1675693800,300.13007149,302.50334476,298.8544371,300.2091806,31.75783093782469,40802348
1675780200,300.0806283,307.56632775,298.95332349,306.42913431,31.570030905173937,67583981
1675866600,305.10405673,306.05336604,300.28828971,300.98049441,31.658832578192783,56720860
1675953000,305.40071589,305.54904547,296.8569321,298.32045062,31.683934447878574,49137818
1676039400,296.14495012,298.21167559,293.9397837,296.36250017,31.704620959018058,50050104
1676298600,297.77657549,301.70236503,296.58993885,301.10904672,31.64419241621851,39636720
1676385000,299.51697589,304.29318836,297.55902544,303.33399041,31.575368822799,64079057
1676471400,301.50459226,305.82592735,300.81238756,305.65782049,31.588292447254833,43427298
1676557800,300.99038305,304.9952817,299.7740805,299.92241008,31.45637989091366,59498630
1676644200,297.71724366,298.56766658,294.78031798,297.80624141,31.409984194083616,58230729
1676989800,293.94967234,295.40330222,290.61720111,290.75564205,31.396432792509458,46526708
1677076200,291.33907173,293.05959597,289.30201217,290.97319211,31.329339695516712,51389237
1677162600,294.65176568,294.8099839,289.29212354,293.51457224,31.211288972834378,69294443
1677249000,288.51092108,289.70744636,286.81996387,288.59991883,31.163498145373374,74331958
1677508200,291.78406047,293.18824716,290.07332599,290.66664431,30.93507208773404,48995009
1677594600,290.03377143,292.82632299,289.69755772,290.29087604,31.017802528185722,48243141
1677681000,289.99421688,290.65675567,286.96829345,287.95715732,30.937222909044202,58286972
1677767400,285.4454431,291.1511876,285.15867258,290.34031923,31.20209579821673,53738557
1677853800,292.10049691,296.58005022,291.5862877,296.34272289,31.003992946861178,60511540
1678113000,297.58869136,300.61461478,296.48116383,296.6789366,31.10224202388488,56736294
1678199400,296.7283798,297.65791183,292.42682199,293.03991758,31.11030867968446,65955756
1678285800,293.46512904,295.10664306,291.59617634,294.5034361,30.89071743632313,50876265
1678372200,295.00775667,297.62824591,288.58004267,289.40089856,30.92348959245053,71456691
1678458600,289.56900542,291.07207849,284.17969736,285.33666808,30.970067439271116,98593561
1678714200,283.53693584,291.19074216,282.01408549,287.45283675,31.167147257522718,97123603
1678800600,291.03252394,294.61221113,290.18210101,294.05844736,31.471450544547604,73602545
1678887000,291.42806948,295.9372887,289.9744396,295.60107499,31.48234704820437,83631535
1678973400,294.6814316,303.75920187,293.88045187,303.39332224,31.690950679955883,98556824
1679059800,303.30432449,305.70726368,299.99163055,301.95946964,31.725703118562407,89923732
1679319000,301.33772915,303.35813593,299.10933931,303.03130542,31.822932305803477,56359491
1679405400,304.98238452,307.81491559,303.4522235,307.35933367,31.918003217786346,49757048
1679491800,307.29000599,312.22217549,303.01149751,303.17986474,31.80262457824945,75791914
1679578200,306.94336757,311.13274046,304.06131672,306.77500034,31.920802987111266,74575981
1679664600,306.34913028,308.00309074,304.00189299,307.90405119,32.040229293074916,57245803
1679923800,308.60723198,309.69666701,304.93286474,305.79450881,31.943807664329,50287407
1680010200,305.21017548,305.23988734,301.84679242,304.17026022,31.94712309265307,48585917
1680096600,307.89414723,310.34042407,307.07211898,309.71647492,32.01953920139642,53274266
1680183000,312.21227153,313.28189865,309.80442204,312.64804554,31.938020205142767,58354808
1680269400,312.8758365,318.08531673,312.5688139,317.84762182,32.02026706982343,62138097
1680528600,315.70836758,317.34252012,314.37143272,317.07511334,31.89994454441357,47126839
1680615000,317.52079131,318.54089866,314.77254289,316.00548622,32.12306144349054,45875384
1680701400,315.04480261,315.99558227,311.05350882,312.88574046,32.19267679230694,62795706
1680787800,311.22187605,315.49048057,309.81551447,314.99528283,32.085126910552255,46916496
1681133400,312.0439043,314.86653142,310.24138452,314.81701165,32.10868425492526,45134736
1681219800,314.77739583,314.83681956,312.28159921,312.79660486,31.91050735062875,40113594
1681306200,314.76749187,315.36172916,309.56296362,310.03340147,31.914946943431328,62813305
1681392600,311.80620938,316.5799156,310.61773481,316.10452577,32.07172582168537,54613792
1681479000,314.53970091,317.2830964,312.57871786,315.51028848,32.16002053253146,56278284
1681738200,315.09432238,316.1341386,313.00458792,315.77769526,32.11048085792394,43007023
1681824600,317.90704555,318.33291561,314.58922069,315.79750317,31.996169974080242,46746940
1681911000,313.37103424,316.71857097,313.24228283,315.64894385,32.070571426053164,38960127
1681997400,312.6579495,316.20356532,311.94486475,313.24228283,31.86938402797106,62462142
1682083800,312.8758365,314.35152577,311.08322068,313.56911334,31.94178191790477,59002285
1682343000,313.34132238,314.68736888,310.72667831,312.91545232,31.90566705860446,44043063
1682429400,311.27139582,311.94486475,306.91365571,307.01269525,31.938263725228882,57121644
1682515800,310.42955966,311.91020091,308.34972915,308.87463876,31.877468585093272,55400496
1682602200,312.66785345,317.77829414,312.02409639,317.27319244,31.746237713519083,65430392
1682688600,317.03549752,319.55110205,315.89654272,319.46196645,31.75552524940128,59712635
1682947800,318.99648058,320.52168962,318.0060851,319.09552013,31.49162164694388,41013386
1683034200,319.02619244,319.35302295,314.55950882,316.31250882,31.48428072256361,56519407
1683120600,316.67895515,319.37283086,314.13363876,314.24258227,31.50226875365027,59882070
1683207000,314.01479131,315.17355402,312.0884721,313.13333933,31.633052675839743,50224520
1683293400,315.41124894,320.65044103,313.17453978,319.78879696,31.650233739404378,51806098
1683552600,319.32331109,320.92775177,318.22892408,320.58111335,31.68226798703572,36465796
1683639000,318.90734498,319.77889301,318.23387606,318.55080261,31.632355524100223,31768800
1683725400,321.0069834,322.87883086,318.51118679,322.0171868,31.58587969537306,60446623
1683811800,322.57180827,323.61172352,321.0069834,323.06700601,31.709837430778506,44278548
1683898200,323.60181957,324.02768962,319.83831674,321.90824329,31.5916746612528,48432836
1684157400,322.38363312,323.88903426,320.84852013,323.65133934,31.486550310466217,33375559
1684243800,322.92835064,325.74354979,322.88873482,324.01778567,31.50782503272434,40019151
1684330200,325.08741279,328.52408511,323.89893821,327.93975177,31.45529996137811,47486124
1684416600,328.33590997,334.24857099,328.31610206,334.03068398,31.40564702376512,64213466
1684503000,334.24857099,334.95670376,332.2083563,333.27798342,31.22681222509344,61554926
1684762200,333.02048059,335.41723766,333.01057664,334.39713031,31.280922281140942,43015948
1684848600,332.66393822,333.82270093,329.80169528,330.15823765,31.245791898929525,48216663
1684935000,328.18735064,329.70760771,326.39473482,328.46466138,31.203394915291298,62891169
1685021400,335.88272353,337.73476308,333.43149472,336.45715291,31.169623669371784,66862773
1685107800,337.48716421,345.89066987,337.38812467,345.05378569,31.14026643976348,63006952
1685453400,349.32239022,350.5306727,345.1825371,346.61861055,31.118308279023648,72652156
1685539800,345.02407383,347.23265575,343.18193823,344.64772354,31.191741908573363,65105378
1685626200,344.39022072,349.96614728,343.33049755,348.62911338,30.914200282161243,50488601
1685712600,350.40192129,352.41242412,348.62911338,351.24375745,31.135150032844724,53372113
1685971800,351.02587044,354.06143259,350.45144106,351.49135632,31.0812215303766,47266228
1686058200,350.87731112,352.40252016,349.54027722,351.43193259,31.10420517420004,41390400
1686144600,351.71914728,353.69003429,344.83589869,345.46975179,31.06520456287928,69225936
1686231000,345.76687044,350.2236501,345.53907948,349.75816423,31.01133480763967,47153922
1686317400,351.22394954,354.22484785,349.63931677,351.09519813,31.18863769549004,53196927
1686576600,352.76896649,357.12670661,351.78847496,357.02766706,31.151224860482845,44817646
1686663000,359.80077441,360.6128987,356.57208514,359.77106254,31.11980919685036,57097804
1686749400,359.7809665,362.6729213,356.95833938,362.38570661,31.17998454871762,69525642
1686835800,361.10809644,368.19932809,360.48414729,366.70383091,31.135332927557638,71138823
1686922200,369.1402038,369.26895521,363.95053147,364.39620944,31.40863378880568,80931971
1687267800,362.93233117,365.28278786,360.88921901,363.87449736,31.26061602116052,49204722
1687354200,362.72406286,363.16043456,357.98347933,358.91572797,31.26321740901913,53378256
1687440600,357.65620055,363.30919765,357.24958146,363.15051703,31.071767767594082,47603043
1687527000,359.22317167,361.87115453,357.84731152,359.55045045,31.044652151693718,48922911
1687786200,359.01490336,361.83148437,354.64126876,354.73052661,30.970827111233795,52685478
1687872600,356.2875802,361.56371082,355.55368233,360.82981295,30.95184039573446,49428091
1687959000,358.99506828,363.49763088,358.91949664,361.53395821,30.99091716932648,46498031
